"em","country","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"N2O","abw","5C_Waste-combustion","ktN2O",0.00141385206137538,0.00144490319592862,0.00145825958220784,0.00146258380420717,0.00147309723403975,0.00149186707277838,0.00152955629823884,0.00155891022831635,0.00159001546221189,0.0016325966660025,0.00167222830289463,0.00173660355529563,0.00179591158190856,0.00186816787414259,0.00191762086356861,0.00195236259328619,0.00193887394580001,0.00187974718419604,0.00181449247909602,0.00176126890037086,0.00174412982949492,0.00179457276333919,0.00187133589711813,0.00200109470895539,0.0021605852113995,0.0023032790986416,0.00239947343512773,0.0024726261872225,0.00251957288569588,0.00253600026431281,0.00255689076345696,0.00258131037248042,0.00259891616560629,0.00258759546507964,0.0025508850578719,0.00249165151499509,0.00245746721191844,0.00243593532876084,0.00241275070692842,0.00245021271798775,0.00251644680207779,0.00258521245347168,0.00266712209312657,0.00275634003776646,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077,0.00285581712150077
"N2O","abw","5D_Wastewater-handling","ktN2O",0.0016861061400889,0.0017005231405217,0.0017449882050144,0.0016464973283736,0.0016523400074964,0.0016595485077127,0.0016688057395696,0.0018581237189369,0.0019776330646298,0.0019873455701845,0.002101543389402,0.0021387240747286,0.0021359165535918,0.0020576094775569,0.0021932810395244,0.0022547429887378,0.0024562774789982,0.0025126555385854,0.0026051519782041,0.002667600353763,0.0026334548264221,0.0026445331530705,0.0027000765442115,0.0026547009323231,0.0027909795258878,0.002964438804779,0.0029539675097279,0.0029041909187599,0.002963376499484,0.002981815084248,0.0028843326680322,0.0029199391310232,0.0030157345250208,0.0031045159232802,0.0032218740729582,0.0033524879291838,0.0034811585130432,0.003590382677112,0.0036654670631502,0.0036882934602624,0.0037025629959054,0.0037101062807424,0.0037615272910446,0.0037838961617226,0.003832396109685,0.0038986548871776,0.0039761705569476,0.0040593749800032,0.00406836241746,0.004083108161814,0.004097930907444,0.0040385275788,0.0040509989831705,0.00405930177869874
"N2O","abw","5E_Other-waste-handling","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","abw","6A_Other-in-total","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","abw","6B_Other-not-in-total","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","abw","7A_Fossil-fuel-fires","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","abw","7BC_Indirect-N2O-non-agricultural-N","ktN2O",0.00067128165874372,0.000737019738266149,0.00096560449398649,0.00103919732080851,0.00104545287968086,0.00139806722669604,0.00132839874682118,0.00158301635490702,0.00162580389082124,0.00164225581823053,0.00187498912353179,0.00192782148218453,0.00195987121010121,0.00201682633237659,0.00237138529569693,0.0024482103347122,0.00271249870020606,0.00304081732246879,0.00332389752476348,0.00459172401111154,0.00620080228322352,0.00715139620168121,0.00799382252036736,0.00813532504239199,0.00916351077368576,0.00993734753951626,0.00647340618721704,0.0105924775787516,0.0110584005664373,0.0111198681258483,0.00825671303736109,0.00831335667205334,0.00884228628509048,0.00997961378506686,0.0100378431800354,0.0108840465210765,0.0120189869098516,0.0127702993778025,0.0130505849947114,0.0146009522467252,0.0142882144456181,0.00900526775009618,0.0118951350591574,0.0128872808740861,0.0137708966249718,0.014243094071389,0.0147697308644966,0.0141034053563879,0.0142596333941996,0.0168992957705429,0.0139615918731036,0.0153390883076878,0.0161233682127156,0.0161564141428807
"N2O","afg","1A1a_Electricity-autoproducer","ktN2O",0.000107072224239296,0.000116211593773303,0.000199452900176591,0.00032307463060138,0.000384093053422383,0.000462025732334906,0.000511041284897897,0.000540785561882754,0.000579689932669504,0.000780685259803982,0.000604454673747677,0.000667505209705362,0.000672987716054341,0.000807675329007305,0.000906664038870832,0.00103120132187009,0.000946620954375912,0.00155584147856982,0.00135188127188939,0.00136777706795685,0.00092293699544535,0.000839739761668158,0.000398349534633276,0.00038714465590635,0.000262421593014907,0.00064068615425249,0.000678146688243281,0.000695660410972785,0.000907230408354204,0.000896778908607548,0.000627822313128257,0.00215655410927066,0.00233230215614395,0.00452214853592815,0.0041631036296818,0.00527172729245079,0.00547224634199687,0.0076320741911581,0.0100862154539331,0.0117572683859872,0.0124684143257555,0.0154161134726917,0.0153442302095966,0.0135822804812963,0.0126264970063435,0.0102386210230347,0.0106357688152183,0.0104479792321946,0.0106904460732845,0.011406778987383,0.0103564786379158,0.010980570659391,0.0109416098192352,0.0111300446447364
"N2O","afg","1A1a_Electricity-public","ktN2O",0.000205437073312437,0.000233686848776801,0.000331297494486057,0.000389192589577278,0.000477563922367407,0.000556834002646874,0.000670885729211413,0.00134796494245572,0.000792699620119184,0.00130753357528983,0.00109891292329499,0.00116673324889295,0.00119685384097272,0.00138014965628861,0.00144568571793472,0.00183727356617664,0.00154090850915936,0.00232979205030174,0.00207349040563319,0.00183525741064116,0.0024378956362937,0.00247994156880911,0.00151778336726682,0.0016350681812666,0.00131459738212863,0.000939909657531244,0.000825757013970996,0.000680180997267464,0.000667763804480264,0.000288351969525502,0.000225748055909589,0.0002243304918482,0.000146286886484715,0.00032859722409516,0.000419236407376936,0.000654809704003979,0.00124580108145294,0.00258371990411453,0.0052002649495173,0.00847039493352952,0.0120296979285892,0.0157233386968635,0.013227357486277,0.0131990670784563,0.0142821101655025,0.0158175509215614,0.0213483154776626,0.024416978435835,0.0239881484908024,0.0254254364512744,0.0230740765744861,0.0191996120295678,0.0185064834873029,0.0198907584242951
"N2O","afg","1A1a_Heat-production","ktN2O",8.343074261551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838347891361784,0.000854279040034383,0.000877804560038999,0.000945562195205433,0.000917115530756123,0.00123565297564429,0.00118097048986,0.00133254463780246,0.00146418547896411,0.00172456253053103,0.00141669671957246,0.00152982631074124,0.001088281195243,0.00133057522896758,0.00128188058486752,0.00148116478399097,0.00106752107491171,0.000993747266723336,0.000808843251547879,0.000860812267601032,0.000868441947106359,0.000952664478788942,0.000923790431721811,0.000765745817694108,0.000636229840821318,0.00031903155345566,0.000154078521475201,0.000320329024599429,0.000641591333062352,0.000707325816706934,0.000708202207082876,0.000643990600705067,0.000659759372844643,0.000659759372844643
"N2O","afg","1A1bc_Other-transformation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10500000000001e-06,3.68999999999999e-06,2.0045454545455e-06,6.34999999999999e-06,8.68153846153851e-06,7.9839683085975e-06,1.1018011094251e-05,1.3911506654288e-05,6.61504711779782e-06,0.00026761145913603,0.000631522925291191,0.000683679772272899,0.000443468178069789,0.00029712627019022,0.00030691423255647,0.000660556193319421,0.00027472797943197,0.00025855694494254,0.00026367922368181
"N2O","afg","1A2a_Ind-Comb-Iron-steel","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A2b_Ind-Comb-Non-ferrous-metals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4759227278928e-05,6.35122711917835e-05,8.15364315564261e-05,0.000290245596085593,0.000293735410056231,0.000246924332084975,0.000346953385219933,0.000273559399884948,0.000300248121824943,0.000326936843764938,0.000447036092494915,0.000460380453464912,0.000340281204734935,0.000293575941339944,0.000280231580369947,0.00029522501703222
"N2O","afg","1A2c_Ind-Comb-Chemicals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A2d_Ind-Comb-Pulp-paper","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A2e_Ind-Comb-Food-tobacco","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147757672921492,0.00146042402750076,0.00162262445376613,0.00174469241890181,0.00221921050057188,0.00347914944938232,0.00357507665065462,0.00290832537028142,0.00229530126734988,0.00339922802994864,0.00426275821716706,0.00398990009838237,0.00458777536589581,0.00433744356705992,0.00445539815568482,0.00434730421491079,0.00480066140240994,0.00589190129794491,0.00678287468079753,0.00673715340946668,0.00635206259905035,0.0103705987819951,0.00857931434006439,0.0104024799450547,0.0122738070051107,0.012573843020632,0.00863553462717771,0.0105664701770989,0.00919387629992938,0.00960134075428462,0.00877587562287414,0.00885633246172327,0.00907217626697386,0.00907217626697386
"N2O","afg","1A2f_Ind-Comb-Non-metalic-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158569010305536,0.000147210406791665,2.85139311797416e-05,2.85970407409345e-05,3.32037243048799e-05,4.60243498768006e-05,3.99671419720954e-05,2.38069909492309e-05,2.36092336573069e-05,2.0826895946728e-05,2.52563436741464e-05,7.80703594781513e-05,6.96593520674567e-05,0.000138592161881875,0.000147244428097568,0.000179612796049129,0.000259210306893274,0.000886660308529479,0.000753911546548424,0.00145536377261028,0.00188296969453593,0.00301071766824283,0.0028085751885475,0.0023520550396622,0.0029569577123496,0.0029703020733196,0.00276703650496782,0.00322866052548988,0.00325316193460993,0.00293923872573967,0.00276415683521625,0.0022892986957493,0.00219508557000259,0.00237259220242986
"N2O","afg","1A2g_Ind-Comb-Construction","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146787970669972,0.000153460151154971,0.000133443609699975,0.000120099248729977,0.000153460151154971,0.000180148873094966,0.000173476692609967,0.000182758343877087
"N2O","afg","1A2g_Ind-Comb-machinery","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A2g_Ind-Comb-mining-quarying","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12078615801128e-05,0.000123288526431109,0.00020623920923096,0.000152378937944937,0.000140482152635588,0.000395078931335959,0.000407003009584923,0.000373642107159928,0.000427019551039919,0.000433691731524918,0.000460380453464911,0.000453708272979914,0.000447036092494915,0.000433691731524918,0.000420347370554919,0.000442837525548327
"N2O","afg","1A2g_Ind-Comb-other","ktN2O",0.000454719287205287,0.000195348729161672,7.34725541116314e-05,0.000114134653700075,0.000119863531507231,0.000156776997061825,0.000160855062083639,0.000214551350861835,0.000232619112680415,0.000176047486904365,0.000128035559157547,0.000199349944289648,0.000173633050742322,0.000275124659772048,0.000311615166049193,0.000610455818173502,0.00054050217281878,0.000642992939811747,0.000508044991811679,0.000537301322868223,0.00361592238944488,0.00364517290819941,0.00361207502122832,0.00372298490932205,0.00406603280687353,0.00165139970648867,0.00167437546662448,0.00175126183960753,0.00185927952378251,0.00184108648967593,0.00258937199202939,0.00281581529108918,0.00288421923962923,0.00310515114649609,0.00298133540007619,0.00327398540425806,0.00342265873257588,0.00616866850358402,0.00917573558704396,0.013888670673881,0.0172351714012185,0.0372446742889305,0.0271537677026299,0.0243818714070565,0.0257951617137635,0.0212958639702673,0.0219401647027589,0.0256776632227786,0.0289250334424414,0.0297491087277703,0.0310211276137126,0.0332858676702905,0.0323100164499693,0.0346306348065105
"N2O","afg","1A2g_Ind-Comb-textile-leather","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A2g_Ind-Comb-transpequip","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A2g_Ind-Comb-wood-products","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A3aii_Domestic-aviation","ktN2O",0.00112316441146236,0.00134820545988261,0.00134454798331267,0.00107061778628921,0.000726967184340077,0.000780894945249993,0.00078094538786959,0.000957971540497302,0.000765276406812621,0.00117526836610263,0.00101664386727601,0.00120445151690913,0.00115476818870559,0.00189880285348225,0.00272515440831399,0.00426552632109746,0.0022266006217512,0.00476581735086036,0.00436471417124158,0.00466041722362656,0.00394234899269441,0.00354726420116484,0.0017647302268916,0.0018311920040429,0.0017242238151633,0.0017495197038681,0.0019635318264177,0.002029820077554,0.00183900925284929,0.0016785312910837,0.0011036038660928,0.0010288313886619,0.00054208878134969,0.000699276296587822,0.000589681049830349,0.0014775541438002,0.0018055451161806,0.0020015792220871,0.00475071604803841,0.00936803112007574,0.015172290474572,0.030301582817373,0.014337800173318,0.00924062113357197,0.00718379643773472,0.00456414135430709,0.00373461831497487,0.00748772483942982,0.00684063750762725,0.00347578338225384,0.00314299561161252,0.00342031875381362,0.00329090128745311,0.00451706949081899
"N2O","afg","1A3b_Road","ktN2O",0.0278910053608686,0.0334594918833152,0.027847082693983,0.0254353783999786,0.0267908219062266,0.0315781459847487,0.0314921350830756,0.03566145281858,0.0388100649215245,0.0473815511050894,0.0363190069394541,0.0379290282579823,0.0399583488170461,0.0463149927402429,0.0495976415314854,0.0420259248856763,0.0288088235747249,0.0535503968940172,0.0479185197320086,0.0498752037359273,0.0611292700782979,0.0623152740596302,0.038556269147855,0.0374546102363187,0.0353563399738109,0.0248747648240368,0.0230327588337863,0.0204145096079999,0.0181743458254271,0.0188005502379863,0.0108390063237873,0.00996465296236546,0.00800547715540896,0.0102105209934906,0.00902740780703732,0.0135030440679147,0.0190180956157346,0.0207588973310327,0.0649986476741031,0.128668771494555,0.177688311343147,0.193113681028135,0.197103258809256,0.120249135662372,0.0900990506067302,0.111076001209447,0.0839893342475122,0.0910699001311688,0.106020973549998,0.115898711138526,0.123583209273358,0.128525973245658,0.12374814513773,0.131556454888455
"N2O","afg","1A3c_Rail","ktN2O",5.62153316177178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297106719367589,0.00027822754491018,0.000174437144108629,0.000167852760736196,0.000157533190578158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A3di_Oil_Tanker_Loading","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","afg","1A3dii_Domestic-navigation","ktN2O",0.000287194884391645,0.000292782396088019,0.000275884007029876,0.000252887159533075,0.000321142061281337,0.00112831549028896,0.000756397875422501,0.000994502299908003,0.000918856742883807,0.00115117385620915,0.000771331972233564,0.00107155263157895,0.00107774958813839,0.00127845882352941,0.00204805658627087,0.00304377480387632,0.00235989726356217,0.00353529411764705,0.00358930569514239,0.00242135881627621,0.00404642845849803,0.00373182355289422,0.00223417257993867,0.001848754601227,0.00233071391862955,0.00246116681859617,0.00229332086614173,0.00220118104495747,0.00203209144659047,0.00155597913354531,0.00170723980815348,0.00108662835538752,0.000931041577060931,0.00139676518883415,0.00194793411764706,0.00263284216335541,0.00365222021364009,0.00273422957847107,0.00647869572526416,0.00932465656881116,0.00995908082519433,0.0116918292961208,0.0126424660347551,0.0109581163770405,0.0119144040723188,0.0121717960329998,0.0138630726698263,0.013611513954713,0.0144700947867299,0.0156431240126383,0.0117111519220642,0.014872041864139,0.0143279094260137,0.015094483132915
"N2O","afg","1A3eii_Other-transp","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401319962175894,0.000395099512775618,0.000252950386456946,0.000231949535129877,0.000216752416472899,0.00019707612828652,0.000245576285763831,0.000222815629569376,0.000200303728267962,0.000239564156395739,0.00017905859811641,0.000141610888830754,0.000109299074991934,0.000149634275894949,0.000135857138146742,0.000172280919336425,0.00027377335168974,0.000280340340670813,0.000872680712154072,0.00167483297419759,0.0021263396740815,0.0022185051685423,0.00298918295683408,0.0018598194837304,0.00173669773906846,0.00162950956588701,0.00179488095728151,0.00183895926823803,0.00189921167341687,0.00188716119238111,0.00158812115234214,0.0016924518684775,0.00164424994433444,0.00173163469863541
"N2O","afg","1A4a_Commercial-institutional","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68275154241246e-06,4.73035566582622e-06,2.80964560824927e-06,2.38089713225009e-06,2.23966634695287e-06,2.74792014154159e-06,2.52374700859023e-06,2.34138330673045e-06,2.18810003321342e-06,2.06171926235686e-06,2.25484463106257e-06,1.36337652817665e-06,1.17877758201631e-06,2.05551575270895e-06,2.06100391629326e-06,2.52525814358469e-06,3.33688257089595e-06,2.74906697819698e-06,1.71614893750084e-05,3.74715183186619e-05,3.56387067430902e-05,7.76845820583305e-05,6.71453134148611e-05,0.00863579860541779,0.00792866548664784,0.00797243967800203,0.00799489398928863,0.00803912818778224,0.00806239232334257,0.00808024660606968,0.00824296383734569,0.00823162258330881,0.00841870026497915,0.00842641930103179
"N2O","afg","1A4b_Residential","ktN2O",0.0186263804649299,0.0192363010738014,0.019536606377226,0.0199161202207943,0.0202644130696361,0.0206599757583915,0.0211953489271327,0.0216796785566541,0.0222061801402891,0.0226756955750828,0.0228018195536608,0.0224436418364448,0.0217756292800238,0.0210735826537765,0.0202170758451654,0.0210647314794291,0.0208110075594674,0.0205820498944005,0.0203783745315027,0.0203346833320895,0.0363124498186039,0.0370806536011819,0.0380944552251357,0.0395307162512408,0.0407604047833919,0.0476175746657962,0.0490959970430089,0.0538326889599553,0.0550526614888779,0.0572283989133508,0.049038743328286,0.0503206817256946,0.0521398597161545,0.0536954675477271,0.0549598099386725,0.0561284161499946,0.0577192476072801,0.0694032162077265,0.085786722909699,0.100973503869781,0.113984979428343,0.125973729080527,0.115406404035917,0.104521910081496,0.097081682836732,0.0980776251906352,0.0987430047005599,0.0990682405872765,0.100066225015221,0.101389675177832,0.102059783330531,0.103198677173957,0.105568205951723,0.105676127763857
"N2O","afg","1A4c_Agriculture-forestry-fishing","ktN2O",3.67551978664723e-06,7.63208223150132e-07,9.1970812086731e-07,8.5736460499447e-07,8.95078298737843e-07,1.03943443337627e-06,7.12251080255681e-07,1.49778082200327e-06,1.09245974079003e-06,1.27213107675705e-06,8.50240321731247e-06,9.46403734836656e-06,1.02472667222766e-05,1.19892353366065e-05,1.27196130045116e-05,1.78789072585122e-05,3.3811856416834e-05,5.12360484470363e-05,4.77693692557139e-05,4.80178946059142e-05,0.000105713240407335,0.000105147720183792,9.27594454219993e-05,0.00010121355236606,0.000109154933785154,0.000177993449529252,0.000194915896815488,0.000232264597321802,0.000249814711179988,0.00026535918448083,0.000378277614487054,0.000183528178488868,0.000140053802018575,0.000251477906873778,0.000168388808117439,0.000197362627276101,7.97984145336367e-05,0.000105273944692211,0.000218937870756188,0.000316039563091208,0.000575015394242657,0.000500154812134512,0.000406928226840935,0.000353560498999085,0.000317730951109222,0.000318539956796367,0.000318549017081584,0.00032641974283984,0.000321183244067397,0.000326430775052702,0.000324620860356604,0.000332490221588876,0.00031938988881105,0.000336205136849437
"N2O","afg","1A5_Other-unspecified","ktN2O",0.00326989206580047,0.00370777191851744,0.00256512900352841,0.00318554321028574,0.00447476086918567,0.00348542322548893,0.00311420600423456,0.0024023041544933,0.00271593228069006,0.00308422631999075,0.00257024280233792,0.00247695661360755,0.00263540888597203,0.00352500787301566,0.00382779207789289,0.00467323223715536,0.00369512198039368,0.00359664152264068,0.00355605807170147,0.00431081429410726,0.000967660250927054,0.000945035730941735,0.000540939939379408,0.000605956400147549,0.000607168548241501,0.000538403028284375,0.000516990926406889,0.00054458601442927,0.000518135169170362,0.000432058967448335,0.000498080684875868,0.000531585846190995,0.000518496186820346,0.000544329488958715,0.000648396566402664,0.000615894529327038,0.000691493799309821,0.000664082251969359,0.000789509033824639,0.00104531619224324,0.000791218509951487,0.000972537184656228,0.00110347690392706,0.00113524201684048,0.00119193780248176,0.00118353132031188,0.00116566584610407,0.001100100714926,0.00132306676900891,0.00106367764254117,0.000639469898972194,0.00064658023749101,0.000631098481195092,0.00065445295854837
"N2O","afg","1B1_Fugitive-solid-fuels","ktN2O",0.002249866808491,0.0022539044137043,0.0023811037998711,0.0023169679318378,0.0024309191840146,0.0024331904394889,0.0024821626206843,0.0025163411112006,0.00249187946224661,0.0025296231702692,0.0024746636737703,0.00241531297120049,0.0022601520959688,0.0021535892651568,0.0020542200736226,0.0020973767822133,0.0020154840786149,0.0020293428883826,0.0020767113285437,0.0021370393006861,0.0049427908929187,0.0051039544966793,0.00550599350576269,0.0059976027622315,0.00662031215498701,0.00713409862548319,0.0078120072845053,0.008543748559981,0.00909876123313791,0.00970278580004289,0.010343609004251,0.010697344923569,0.011057276609612,0.011366721794297,0.011808430549759,0.01241984191589,0.012770611405919,0.013110221227203,0.013566017984727,0.013921629254182,0.014404290651499,0.014829121371429,0.015201290098064,0.015903733320402,0.016388702755342,0.016875448422882,0.017256357617558,0.017921288936135,0.018406233977868,0.018905897921534,0.019439612398964,0.019641859093081,0.020192548599812,0.0205925837348477
