ISO3,Version,Source,Gas,Year,Category,CFluxes_yr
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,OTHER,-1.258564631
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,LULUCF,-2.689550928
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,FOREST,-1.865852363
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,DEFORESTATION,0.039361921
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,HWP,-0.081681651
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,OTHER,-1.025743835
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,LULUCF,-3.007055831
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,FOREST,-1.903629278
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,DEFORESTATION,0.041894382
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,HWP,-0.230432738
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,OTHER,-1.159253197
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,LULUCF,-2.761207149
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,FOREST,-1.920212534
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,DEFORESTATION,0.052382574
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,HWP,-0.288563776
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,OTHER,-0.849178412
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,LULUCF,-2.750408582
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,FOREST,-1.922702566
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,DEFORESTATION,0.050395932
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,HWP,-0.265631458
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,OTHER,-0.856835491
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,LULUCF,-3.576615146
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,FOREST,-2.333027102
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,DEFORESTATION,0.040264509
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,HWP,-0.283852731
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,OTHER,-1.244364822
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,LULUCF,-3.651807414
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,FOREST,-2.313839882
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,DEFORESTATION,0.044779333
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,HWP,-0.305341138
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,OTHER,-1.321770727
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,LULUCF,-2.577827499
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,FOREST,-2.039786248
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,DEFORESTATION,0.070884942
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,HWP,-0.467989017
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,OTHER,-0.385302176
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,LULUCF,-3.409083
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,FOREST,-2.161005102
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,DEFORESTATION,0.052180154
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,HWP,-0.076048705
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,OTHER,-1.468574347
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,LULUCF,-3.509489132
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,FOREST,-2.166850298
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,DEFORESTATION,0.047718217
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,HWP,-0.291132718
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,OTHER,-1.343589334
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,LULUCF,-3.44494053
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,FOREST,-2.20464481
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,DEFORESTATION,0.043736133
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,HWP,-0.363878325
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,OTHER,-1.164518529
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,LULUCF,-3.555502482
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,FOREST,-2.195014363
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,DEFORESTATION,0.045444939
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,HWP,-0.32394589
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,OTHER,-1.326352168
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,LULUCF,-3.626275954
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,FOREST,-2.188070039
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,DEFORESTATION,0.098239358
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,HWP,0.035621066
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,OTHER,-1.816431339
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,LULUCF,-2.590275977
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,FOREST,-2.216953156
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,DEFORESTATION,0.043891605
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,HWP,0.064452462
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,OTHER,-0.726031889
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,LULUCF,-2.031838404
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,FOREST,-2.226775218
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,DEFORESTATION,0.043913356
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,HWP,0.067317373
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,OTHER,-0.160658915
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,LULUCF,-3.498267722
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,FOREST,-2.206739265
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,DEFORESTATION,0.041706327
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,HWP,0.065792632
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,OTHER,-1.643392417
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,LULUCF,-4.101308553
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,FOREST,-2.214554664
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,DEFORESTATION,0.053135706
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,HWP,0.064339807
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,OTHER,-2.248594403
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,LULUCF,-3.836819677
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,FOREST,-2.15745915
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,DEFORESTATION,0.049412925
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,HWP,0.023588215
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,OTHER,-1.996726667
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,LULUCF,-4.680115683
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,FOREST,-2.152998816
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,DEFORESTATION,0.049361493
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,HWP,-0.032128817
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,OTHER,-2.788714543
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,LULUCF,-5.187958662
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,FOREST,-2.26991889
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,DEFORESTATION,0.042821396
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,HWP,-0.032475057
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,OTHER,-3.17275111
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,LULUCF,-5.182559984
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,FOREST,-2.26227229
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,DEFORESTATION,0.044342075
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,HWP,0.028096211
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,OTHER,-3.23709098
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,LULUCF,-5.224131603
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,FOREST,-2.153414396
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,DEFORESTATION,0.043874021
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,HWP,0.027878418
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,OTHER,-3.386834646
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,LULUCF,-5.259764249
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,FOREST,-2.187767727
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,DEFORESTATION,0.045155484
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,HWP,0.027660338
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,OTHER,-3.389177344
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,LULUCF,-4.677364656
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,FOREST,-1.709628959
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,DEFORESTATION,0.03809552
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,ORG_SOILS,0.244365
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,HWP,0.027440831
GRC,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,OTHER,-3.277637048
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,LULUCF,-6.946549704
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,FOREST,-8.350946876
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,DEFORESTATION,0.023292378
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,HWP,-0.069662661
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,OTHER,1.358507981
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,LULUCF,-8.062248105
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,FOREST,-8.424938965
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,DEFORESTATION,0.021451962
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,HWP,-0.306124798
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,OTHER,0.555104222
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,LULUCF,-8.327545634
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,FOREST,-8.58591647
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,DEFORESTATION,0.028636124
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,HWP,-0.302334158
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,OTHER,0.439809396
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,LULUCF,-7.565979249
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,FOREST,-8.367638159
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,DEFORESTATION,0.026735531
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,HWP,-0.190819752
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,OTHER,0.873483657
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,LULUCF,-7.835941419
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,FOREST,-8.229228235
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,DEFORESTATION,0.053804103
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,HWP,-0.180304071
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2004,OTHER,0.427527309
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,LULUCF,-8.082164364
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,FOREST,-8.342771454
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,DEFORESTATION,0.053211803
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,HWP,-0.348720216
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2005,OTHER,0.463856029
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,LULUCF,-7.90994898
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,FOREST,-8.252541859
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,DEFORESTATION,0.053437995
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,HWP,-0.322964887
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2006,OTHER,0.519860298
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,LULUCF,-6.809785873
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,FOREST,-7.735553063
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,DEFORESTATION,0.09005236
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,HWP,-0.309349336
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2007,OTHER,1.052804692
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,LULUCF,-6.98134807
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,FOREST,-7.637423715
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,DEFORESTATION,0.098718168
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,HWP,-0.325337398
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2008,OTHER,0.790435401
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,LULUCF,-7.084833536
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,FOREST,-7.965839497
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,DEFORESTATION,0.210833267
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,HWP,-0.178970159
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2009,OTHER,0.75688338
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,LULUCF,-7.031743518
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,FOREST,-7.779835387
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,DEFORESTATION,0.110730057
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,HWP,-0.249155915
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2010,OTHER,0.794258253
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,LULUCF,-5.795619042
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,FOREST,-6.76154808
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,DEFORESTATION,0.102987577
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,HWP,-0.268762976
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2011,OTHER,1.039444964
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,LULUCF,-5.400357837
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,FOREST,-6.62020927
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,DEFORESTATION,0.089774017
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,HWP,-0.319827618
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2012,OTHER,1.357645559
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,LULUCF,-6.3045078
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,FOREST,-6.639898093
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,DEFORESTATION,0.082677811
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,HWP,-0.426179549
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2013,OTHER,0.586632557
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,LULUCF,-6.159545808
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,FOREST,-6.341352345
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,DEFORESTATION,0.061929448
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,HWP,-0.538605892
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2014,OTHER,0.566223507
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,LULUCF,-5.874663997
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,FOREST,-5.989062817
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,DEFORESTATION,0.109422137
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,HWP,-0.764146665
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2015,OTHER,0.676863874
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,LULUCF,-5.874725999
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,FOREST,-5.836290313
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,DEFORESTATION,0.058854542
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,HWP,-0.780074603
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2016,OTHER,0.590524901
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,LULUCF,-5.167554286
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,FOREST,-5.61366088
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,DEFORESTATION,0.05390657
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,HWP,-1.029348178
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2017,OTHER,1.329288728
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,LULUCF,-5.656130938
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,FOREST,-5.53751897
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,DEFORESTATION,0.052098458
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,HWP,-0.76165788
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2018,OTHER,0.49868798
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,LULUCF,-5.891885776
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,FOREST,-5.801877376
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,DEFORESTATION,0.054221787
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,HWP,-0.752164901
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2019,OTHER,0.51567524
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,LULUCF,-5.877300158
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,FOREST,-6.265555207
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,DEFORESTATION,0.050547412
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,HWP,-0.629537636
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2020,OTHER,0.874985799
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,LULUCF,-5.929408602
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,FOREST,-5.924337403
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,DEFORESTATION,0.047753248
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,HWP,-0.656282156
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2021,OTHER,0.511198234
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,LULUCF,-5.073594015
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,FOREST,-5.618025896
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,DEFORESTATION,0.050790643
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,HWP,-0.393251317
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2022,OTHER,0.794633081
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,LULUCF,-5.670142448
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,FOREST,-5.815814149
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,DEFORESTATION,0.047943246
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,ORG_SOILS,0.092259474
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,HWP,-0.391428125
HRV,V3.1 (NGHGI 2025),CRT_2025,CO2,2023,OTHER,0.396897106
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,LULUCF,1.861285219
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,FOREST,-2.99332626
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,DEFORESTATION,0.237654537
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,ORG_SOILS,4.831701219
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,HWP,-1.12324745
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2000,OTHER,0.908503173
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,LULUCF,2.925737549
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,FOREST,-3.499834834
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,DEFORESTATION,0.245177778
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,ORG_SOILS,5.176981334
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,HWP,-1.11595684
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2001,OTHER,2.11937011
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,LULUCF,2.857990255
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,FOREST,-3.299958791
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,DEFORESTATION,0.246184281
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,ORG_SOILS,5.755477455
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,HWP,-0.953412958
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2002,OTHER,1.109700269
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,LULUCF,3.179888849
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,FOREST,-3.59184266
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,DEFORESTATION,0.247190783
IRL,V3.1 (NGHGI 2025),CRT_2025,CO2,2003,ORG_SOILS,5.722073935
