Party,Year,Sector,CTE_GOSAT,CTE_SURF,GELCA_SURF,LMDzPYVAR_GOSAT1,LMDzPYVAR_GOSAT2,LMDzPYVAR_GOSAT3,LMDzPYVAR_GOSAT5,LMDzPYVAR_GOSAT6,LMDzPYVAR_SURF1,LMDzPYVAR_SURF2,MIROCv4_SURF,NICAM_SURF,NTF-4DVAR_NIES_GOSAT,NTF-4DVAR_NIES_SURF,TM5-4DVAR_GOSAT1,TM5-4DVAR_GOSAT2,TM5-4DVAR_SURF1,TM5-4DVAR_SURF2,TM5-CAMS_GOSAT,TM5-CAMS_SURF,SURF_med,SURF_min,SURF_max,GOSAT_med,GOSAT_min,GOSAT_max,
ARG,2003,anthropogenic (method 3.1),,3.982494821,4.291694821,,,,,,,,5.194794821,3.441394821,,5.563794821,,,4.695294821,6.524794821,,3.413194821,,,,,,,
ARG,2004,anthropogenic (method 3.1),,4.007055607,3.777155607,,,,,,,,3.471255607,1.891955607,,3.405455607,,,3.984355607,6.125855607,,3.364655607,,,,,,,
ARG,2005,anthropogenic (method 3.1),,4.038948634,4.237648634,,,,,,,,4.138048634,2.906448634,,4.440348634,,,4.291148634,6.086148634,,3.108048634,,,,,,,
ARG,2006,anthropogenic (method 3.1),,5.736867641,3.038067641,,,,,,,,3.674767641,1.776567641,,3.557867641,,,3.641667641,5.692867641,,2.987467641,,,,,,,
ARG,2007,anthropogenic (method 3.1),,4.608962544,4.188862544,,,,,,,,5.952862544,3.845262544,,5.869862544,,,3.844162544,5.655862544,,3.045462544,,,,,,,
ARG,2008,anthropogenic (method 3.1),,4.504315062,4.084815062,,,,,,,,3.403915062,1.681015062,,3.239115062,,,4.216215062,5.950415062,,3.165715062,,,,,,,
ARG,2009,anthropogenic (method 3.1),,4.94185473,4.46835473,,,,,,,,4.94685473,2.52535473,,3.82265473,,,4.62415473,5.96045473,,3.79455473,,,,,,,
ARG,2010,anthropogenic (method 3.1),4.654324711,3.376024711,4.329324711,3.774724711,3.234724711,1.161124711,1.704624711,1.898224711,0.576924711,0.736124711,5.803524711,2.952624711,5.940524711,4.584824711,7.783524711,8.071524711,4.285024711,5.196524711,4.825824711,2.712324711,,,,,,,
ARG,2011,anthropogenic (method 3.1),5.118288146,3.283788146,4.379788146,3.959788146,3.382988146,0.980388146,1.826388146,2.256388146,0.635488146,0.924888146,3.200588146,1.938888146,3.694588146,2.246488146,4.394988146,4.089788146,3.345288146,3.842688146,4.692088146,3.035788146,,,,,,,
ARG,2012,anthropogenic (method 3.1),3.91858922,3.23638922,4.47458922,4.06208922,3.11508922,0.49268922,1.44418922,1.85108922,0.39318922,0.73358922,4.20628922,1.51508922,3.84088922,2.96268922,4.49568922,5.35088922,4.16558922,4.90748922,4.19748922,2.68548922,,,,,,,
ARG,2013,anthropogenic (method 3.1),3.692185568,4.518385568,3.076985568,4.075785568,3.018485568,0.838985568,1.697485568,2.161285568,0.399285568,0.767885568,3.962285568,1.762085568,3.261785568,2.827085568,6.669785568,6.818785568,3.500285568,4.205185568,4.492885568,2.500585568,,,,,,,
ARG,2014,anthropogenic (method 3.1),3.416193082,3.815593082,4.235793082,3.711993082,2.412893082,0.240893082,0.841493082,1.325993082,-0.791206918,-0.389206918,5.130493082,2.606893082,3.206093082,2.963693082,7.656493082,7.269493082,3.713393082,4.203193082,5.298493082,3.479493082,,,,,,,
ARG,2015,anthropogenic (method 3.1),3.0195786,3.7443786,4.4054786,3.5707786,2.7649786,0.3354786,1.1183786,1.6055786,-0.6179214,-0.2384214,5.3169786,2.8716786,2.7308786,2.9099786,7.8179786,7.3559786,3.3788786,4.7329786,6.0459786,0.5715786,,,,,,,
ARG,2016,anthropogenic (method 3.1),3.791977203,3.241177203,,3.806477203,2.446877203,0.455577203,1.136577203,1.619477203,0.353077203,0.439777203,5.122277203,3.002577203,3.473977203,3.051877203,9.154277203,8.724277203,3.706077203,4.644277203,8.315277203,1.363777203,,,,,,,
ARG,2017,anthropogenic (method 3.1),3.801129191,3.330029191,,3.634529191,2.674429191,0.485129191,1.074529191,1.497329191,,,,3.888729191,4.188429191,4.112729191,6.875829191,5.715829191,3.820929191,4.375529191,4.696829191,1.588629191,,,,,,,
AUS,2000,anthropogenic (method 3.1),,6.777800665,2.824300665,,,,,,,,2.775100665,0.711500665,,1.901500665,,,1.492300665,4.067800665,,1.654000665,,,,,,,
AUS,2001,anthropogenic (method 3.1),,6.998201025,3.526901025,,,,,,,,2.747601025,0.702901025,,1.779901025,,,1.719201025,4.654201025,,1.937501025,,,,,,,
AUS,2002,anthropogenic (method 3.1),,6.537427707,2.601227707,,,,,,,,1.936027707,-0.044872293,,1.015027707,,,1.240427707,4.111427707,,1.346427707,,,,,,,
AUS,2003,anthropogenic (method 3.1),,4.931321877,1.648321877,,,,,,,,2.017421877,-0.289578123,,0.893421877,,,1.151621877,3.860321877,,1.295721877,,,,,,,
AUS,2004,anthropogenic (method 3.1),,6.080571869,1.441771869,,,,,,,,1.823671869,-0.198928131,,1.645771869,,,1.124471869,3.641571869,,1.441971869,,,,,,,
AUS,2005,anthropogenic (method 3.1),,4.809574928,1.961474928,,,,,,,,1.822374928,-0.333525072,,1.401774928,,,1.182274928,3.907574928,,1.269174928,,,,,,,
AUS,2006,anthropogenic (method 3.1),,3.733854115,1.732354115,,,,,,,,2.630154115,0.427154115,,2.382254115,,,1.837854115,4.529854115,,2.024654115,,,,,,,
AUS,2007,anthropogenic (method 3.1),,1.829654999,2.423154999,,,,,,,,2.315654999,-0.216545001,,1.856654999,,,1.535254999,3.916454999,,1.810854999,,,,,,,
AUS,2008,anthropogenic (method 3.1),,1.526359801,1.762559801,,,,,,,,1.823759801,-0.480940199,,1.185059801,,,0.923459801,3.212559801,,1.300959801,,,,,,,
AUS,2009,anthropogenic (method 3.1),,-0.277912931,1.663687069,,,,,,,,1.914487069,-0.438612931,,1.151287069,,,1.153287069,3.651987069,,1.842387069,,,,,,,
AUS,2010,anthropogenic (method 3.1),4.2800104,2.8332104,2.7888104,4.3240104,2.9815104,0.5590104,0.6785104,0.7366104,-0.1651896,-0.0435896,2.8643104,0.0089104,1.8546104,1.6106104,4.4890104,6.3870104,1.2183104,3.7440104,3.2532104,1.4532104,,,,,,,
AUS,2011,anthropogenic (method 3.1),5.499798817,3.421598817,2.663198817,4.875798817,3.763798817,0.974398817,1.155798817,1.330698817,0.320698817,0.470198817,2.972698817,0.542698817,2.726198817,2.507798817,3.836798817,6.392798817,1.663698817,4.378798817,3.911798817,2.215698817,,,,,,,
AUS,2012,anthropogenic (method 3.1),5.055198548,4.221198548,3.135898548,5.028198548,4.074198548,1.150398548,1.504398548,1.660298548,0.665798548,0.870398548,3.064198548,0.661198548,2.993798548,2.948498548,3.847198548,6.503198548,2.300798548,4.991198548,3.180598548,2.093698548,,,,,,,
AUS,2013,anthropogenic (method 3.1),4.648530697,3.527430697,2.387030697,4.445530697,3.043530697,0.510230697,0.901130697,1.069330697,0.009530697,0.176130697,2.589930697,-0.023769303,1.775730697,1.849830697,1.780030697,4.787530697,1.390330697,4.165530697,2.515430697,1.770530697,,,,,,,
AUS,2014,anthropogenic (method 3.1),5.053497375,6.725497375,2.942597375,4.817497375,3.328097375,0.757697375,1.117997375,1.270797375,0.345497375,0.470597375,2.908097375,0.157397375,1.946097375,2.001697375,2.251097375,5.503497375,2.239097375,5.111497375,3.486497375,3.138797375,,,,,,,
AUS,2015,anthropogenic (method 3.1),3.645930654,5.514930654,2.833030654,4.200930654,3.099830654,0.354330654,0.731230654,0.878330654,0.001930654,0.159930654,2.442130654,-0.205369346,1.256130654,1.477430654,1.847430654,5.067930654,1.477030654,4.262930654,0.984530654,0.841330654,,,,,,,
AUS,2016,anthropogenic (method 3.1),3.81732998,7.53132998,,4.51232998,2.86262998,0.59992998,0.95752998,1.10632998,0.23662998,0.37252998,2.54502998,0.29012998,1.72802998,1.77502998,1.26202998,4.08132998,1.66912998,4.00532998,1.32202998,1.37862998,,,,,,,
AUS,2017,anthropogenic (method 3.1),4.686679205,4.070679205,,4.642679205,3.269279205,0.832979205,1.091779205,1.214379205,,,,0.357879205,2.425179205,2.533379205,1.458779205,4.042679205,1.860179205,4.159679205,1.577379205,1.843079205,,,,,,,
BGD,2000,anthropogenic (method 3.1),,6.932118661,12.54811866,,,,,,,,9.403118661,7.743418661,,8.640318661,,,5.290518661,7.736218661,,9.957118661,,,,,,,
BGD,2001,anthropogenic (method 3.1),,6.309811831,13.36381183,,,,,,,,10.66181183,8.299011831,,9.921811831,,,5.832011831,8.135811831,,10.46881183,,,,,,,
BGD,2002,anthropogenic (method 3.1),,7.268808308,12.60040831,,,,,,,,8.736408308,7.256708308,,8.547208308,,,4.989408308,7.569608308,,10.64140831,,,,,,,
BGD,2003,anthropogenic (method 3.1),,7.69490773,13.08360773,,,,,,,,9.67560773,9.31860773,,9.22970773,,,5.33060773,7.72180773,,9.67560773,,,,,,,
BGD,2004,anthropogenic (method 3.1),,6.970323342,10.87142334,,,,,,,,9.326423342,8.484823342,,9.094423342,,,5.506423342,7.781723342,,9.364423342,,,,,,,
BGD,2005,anthropogenic (method 3.1),,6.351966482,10.65206648,,,,,,,,8.715766482,7.236866482,,8.877266482,,,5.198766482,7.386766482,,8.704566482,,,,,,,
BGD,2006,anthropogenic (method 3.1),,6.950019404,12.8893194,,,,,,,,9.414719404,8.286219404,,9.203719404,,,5.773119404,8.098619404,,10.2853194,,,,,,,
BGD,2007,anthropogenic (method 3.1),,6.497754828,11.92025483,,,,,,,,9.662254828,8.079354828,,9.124854828,,,5.533454828,7.622854828,,8.588054828,,,,,,,
BGD,2008,anthropogenic (method 3.1),,6.719267493,9.430767493,,,,,,,,9.659767493,7.793867493,,10.09476749,,,6.288967493,8.201067493,,9.954767493,,,,,,,
BGD,2009,anthropogenic (method 3.1),,7.03059342,7.77559342,,,,,,,,10.11379342,7.89639342,,10.63779342,,,4.80719342,6.29369342,,7.73299342,,,,,,,
BGD,2010,anthropogenic (method 3.1),7.333786296,6.925286296,7.190486296,3.467286296,7.097186296,5.168386296,6.212086296,5.478286296,7.413486296,6.576886296,10.6750863,8.517686296,9.920086296,10.6840863,3.595886296,4.756286296,5.479386296,7.345886296,8.406086296,8.376886296,,,,,,,
BGD,2011,anthropogenic (method 3.1),7.289297226,7.995997226,8.524297226,3.577097226,6.961497226,5.316797226,6.184997226,5.722097226,7.257997226,6.571997226,8.537997226,8.519197226,8.513597226,10.01949723,4.841397226,6.372297226,5.559897226,7.521697226,8.539297226,8.642097226,,,,,,,
BGD,2012,anthropogenic (method 3.1),7.27085751,7.81975751,8.87715751,3.59115751,7.37125751,5.12885751,6.19875751,5.71455751,7.35155751,6.67815751,8.13025751,7.64105751,7.88985751,9.50845751,4.02345751,5.36505751,6.23475751,8.08315751,7.76705751,9.58945751,,,,,,,
BGD,2013,anthropogenic (method 3.1),7.059412036,6.622512036,10.38161204,3.491212036,6.992712036,5.378512036,6.380512036,5.829212036,7.595112036,6.909012036,8.945212036,8.473112036,8.562212036,9.695612036,4.651112036,6.318612036,6.384912036,8.773612036,7.773112036,9.423612036,,,,,,,
BGD,2014,anthropogenic (method 3.1),7.384856409,8.931556409,9.746056409,3.638256409,6.778456409,5.122056409,6.117256409,5.554856409,7.464456409,6.800856409,7.988956409,8.344556409,8.009956409,9.989056409,4.396356409,5.902856409,6.225156409,8.129656409,6.891556409,9.158056409,,,,,,,
BGD,2015,anthropogenic (method 3.1),6.706731088,8.499731088,8.808631088,3.543931088,7.214431088,4.961131088,6.120531088,5.521131088,7.223331088,6.474031088,8.669731088,8.227931088,8.616331088,9.450331088,5.042131088,6.247931088,5.938931088,7.686231088,7.457531088,9.371531088,,,,,,,
BGD,2016,anthropogenic (method 3.1),6.912212914,8.959912914,,3.774112914,7.004412914,5.194112914,6.069612914,5.567212914,6.838112914,6.344712914,9.234412914,8.928512914,8.808412914,9.505212914,4.416212914,5.686912914,6.088412914,8.320812914,8.644712914,9.128112914,,,,,,,
BGD,2017,anthropogenic (method 3.1),7.202145741,7.892245741,,3.756645741,7.175645741,5.714145741,6.545645741,5.919045741,,,,8.729645741,8.803345741,9.653945741,4.671245741,6.191245741,5.863945741,7.871545741,8.768745741,8.775145741,,,,,,,
BHR,2000,anthropogenic (method 3.1),,0.17446,0.094879,,,,,,,,0.22055,0.083581,,0.22555,,,0.20108,0.20265,,0.060048,,,,,,,
BHR,2001,anthropogenic (method 3.1),,0.14903,0.096515,,,,,,,,0.22145,0.073825,,0.22485,,,0.15857,0.18773,,0.058008,,,,,,,
BHR,2002,anthropogenic (method 3.1),,0.15153,0.10121,,,,,,,,0.21489,0.077742,,0.22219,,,0.15707,0.1776,,0.068614,,,,,,,
BHR,2003,anthropogenic (method 3.1),,0.23365,0.10603,,,,,,,,0.24706,0.089148,,0.24647,,,0.17531,0.21024,,0.073964,,,,,,,
BHR,2004,anthropogenic (method 3.1),,0.1723,0.10953,,,,,,,,0.21328,0.088264,,0.23378,,,0.17904,0.20321,,0.070508,,,,,,,
BHR,2005,anthropogenic (method 3.1),,0.16867,0.11426,,,,,,,,0.22724,0.087847,,0.24641,,,0.16681,0.19988,,0.065847,,,,,,,
BHR,2006,anthropogenic (method 3.1),,0.16447,0.11845,,,,,,,,0.22987,0.085007,,0.25128,,,0.16805,0.18603,,0.069311,,,,,,,
BHR,2007,anthropogenic (method 3.1),,0.18323,0.12139,,,,,,,,0.23079,0.092949,,0.25577,,,0.17268,0.20872,,0.071467,,,,,,,
BHR,2008,anthropogenic (method 3.1),,0.18278,0.12835,,,,,,,,0.24611,0.10266,,0.27451,,,0.17756,0.20676,,0.099975,,,,,,,
BHR,2009,anthropogenic (method 3.1),,0.21444,0.12803,,,,,,,,0.22297,0.095423,,0.26863,,,0.17253,0.17515,,0.080227,,,,,,,
BHR,2010,anthropogenic (method 3.1),0.2251,0.16505,0.12789,0.083404,0.25572,0.046724,0.045448,0.039889,0.050161,0.046703,0.22837,0.10173,0.22887,0.27496,0.012597,0.011687,0.22004,0.23266,0.050094,0.083187,,,,,,,
BHR,2011,anthropogenic (method 3.1),0.15717,0.046339,0.12779,0.085723,0.17035,0.050662,0.042656,0.037424,0.049594,0.0463,0.21183,0.12971,0.14263,0.18595,0.010806,0.0081406,0.2075,0.13519,0.061016,0.087404,,,,,,,
BHR,2012,anthropogenic (method 3.1),0.17182,0.10756,0.12823,0.085958,0.1724,0.054593,0.043428,0.039614,0.050906,0.047455,0.21731,0.14628,0.15231,0.18805,0.014595,0.010195,0.19979,0.13652,0.050749,0.065212,,,,,,,
BHR,2013,anthropogenic (method 3.1),0.18722,0.12688,0.12806,0.084733,0.16749,0.057185,0.045252,0.040572,0.051035,0.047634,0.22315,0.13066,0.15281,0.18388,0.021339,0.014447,0.18234,0.12155,0.051007,0.060109,,,,,,,
BHR,2014,anthropogenic (method 3.1),0.16406,0.094305,0.12764,0.088151,0.16333,0.05593,0.044136,0.038176,0.052293,0.048608,0.23419,0.14383,0.16714,0.20468,0.021382,0.013448,0.26163,0.17027,0.063609,0.066051,,,,,,,
BHR,2015,anthropogenic (method 3.1),0.15273,0.084125,0.12783,0.083371,0.16815,0.05394,0.045679,0.039028,0.050661,0.0471,0.23277,0.14048,0.16493,0.19537,0.028148,0.017541,0.19279,0.13218,0.018933,0.056474,,,,,,,
BHR,2016,anthropogenic (method 3.1),0.17868,0.10311,,0.090314,0.17083,0.057627,0.046114,0.042666,0.048869,0.046238,0.23282,0.14333,0.16584,0.1927,0.016251,0.0094496,0.28407,0.17799,0.019515,0.07569,,,,,,,
BHR,2017,anthropogenic (method 3.1),0.16429,0.13379,,0.089291,0.16734,0.052317,0.04858,0.0424,,,,0.15114,0.15843,0.18971,0.012287,0.0071465,0.24849,0.14673,0.037029,0.074654,,,,,,,
BRA,2000,anthropogenic (method 3.1),,19.20817848,31.23617848,,,,,,,,29.89817848,30.79117848,,31.37817848,,,42.80317848,42.46817848,,38.09417848,,,,,,,
BRA,2001,anthropogenic (method 3.1),,18.8075482,30.4225482,,,,,,,,26.9585482,28.4175482,,28.9715482,,,50.0045482,50.3575482,,45.1415482,,,,,,,
BRA,2002,anthropogenic (method 3.1),,20.1569035,33.4159035,,,,,,,,27.7719035,30.5049035,,30.6919035,,,45.7949035,49.9019035,,40.3009035,,,,,,,
BRA,2003,anthropogenic (method 3.1),,22.86804364,31.67204364,,,,,,,,25.67904364,24.12504364,,27.23604364,,,40.00904364,45.07304364,,37.86604364,,,,,,,
BRA,2004,anthropogenic (method 3.1),,20.78805596,29.73705596,,,,,,,,26.32805596,25.17905596,,25.70305596,,,41.44505596,44.12805596,,37.50505596,,,,,,,
BRA,2005,anthropogenic (method 3.1),,24.71360118,30.48860118,,,,,,,,24.39660118,22.37860118,,25.72660118,,,43.70560118,46.84860118,,35.56160118,,,,,,,
BRA,2006,anthropogenic (method 3.1),,36.29488414,27.83788414,,,,,,,,29.71488414,26.88188414,,27.03088414,,,41.07388414,45.61188414,,35.96988414,,,,,,,
BRA,2007,anthropogenic (method 3.1),,41.60451132,32.58151132,,,,,,,,26.03751132,24.62751132,,28.53351132,,,46.33251132,48.61651132,,41.81951132,,,,,,,
BRA,2008,anthropogenic (method 3.1),,51.61313575,30.47913575,,,,,,,,30.48613575,28.40413575,,28.65613575,,,45.53713575,46.40913575,,38.07713575,,,,,,,
BRA,2009,anthropogenic (method 3.1),,52.17003597,26.59303597,,,,,,,,32.42003597,30.00503597,,31.79603597,,,48.67903597,48.35703597,,41.87503597,,,,,,,
BRA,2010,anthropogenic (method 3.1),25.28172551,24.59772551,37.06172551,24.88872551,32.90272551,35.45072551,38.73372551,42.71772551,22.16572551,23.14772551,29.12372551,24.85172551,29.55672551,24.24172551,29.81172551,40.65572551,46.77472551,49.49172551,34.28272551,41.71472551,,,,,,,
BRA,2011,anthropogenic (method 3.1),29.27914502,31.78914502,35.98214502,28.06414502,39.09014502,37.68514502,40.47914502,46.67614502,24.73314502,26.77714502,35.22614502,31.28714502,37.90814502,28.05214502,38.89814502,47.24814502,50.84114502,48.66814502,37.21014502,43.51914502,,,,,,,
BRA,2012,anthropogenic (method 3.1),28.76807412,28.14907412,29.54507412,24.64107412,33.80607412,32.13607412,35.86007412,42.27707412,22.46607412,25.25107412,28.83607412,24.61607412,26.95707412,20.61107412,36.85107412,43.81507412,44.53607412,45.99307412,34.48007412,39.95407412,,,,,,,
BRA,2013,anthropogenic (method 3.1),29.18913683,30.42713683,33.10713683,25.83713683,33.58813683,36.13113683,37.77213683,44.29313683,24.19013683,26.57113683,32.32813683,29.61913683,26.57713683,26.07713683,41.17813683,49.51613683,49.69613683,49.95713683,35.49213683,39.12413683,,,,,,,
BRA,2014,anthropogenic (method 3.1),30.05897351,22.17897351,41.09997351,26.94097351,37.37397351,39.33397351,39.32997351,46.68297351,26.50597351,28.34797351,37.93097351,31.49797351,22.99397351,25.44197351,43.42497351,50.72997351,55.07397351,54.94897351,45.59297351,48.18097351,,,,,,,
BRA,2015,anthropogenic (method 3.1),31.797795,20.891795,39.682795,22.223795,37.214795,42.633795,42.023795,49.662795,25.552795,27.060795,34.556795,27.894795,16.319795,22.635795,41.834795,52.341795,54.067795,52.239795,35.898795,43.528795,,,,,,,
BRA,2016,anthropogenic (method 3.1),35.37600522,27.71400522,,29.95800522,39.60300522,43.30500522,43.85300522,51.15700522,32.68900522,32.88700522,34.67500522,27.63800522,22.57500522,17.95300522,38.71900522,51.26600522,50.94600522,52.68800522,39.06200522,41.85000522,,,,,,,
BRA,2017,anthropogenic (method 3.1),36.63968907,29.58468907,,29.64768907,44.57368907,46.93068907,46.83268907,53.72268907,,,,33.08468907,33.01968907,29.89468907,48.07968907,56.45768907,54.29268907,52.87668907,44.11768907,42.04868907,,,,,,,
CHN,2000,anthropogenic (method 3.1),,39.14941529,38.49741529,,,,,,,,39.63641529,36.91141529,,38.04341529,,,43.75841529,39.37741529,,33.39541529,,,,,,,
CHN,2001,anthropogenic (method 3.1),,48.57096974,41.11596974,,,,,,,,41.30096974,37.22196974,,40.75996974,,,47.66896974,42.08096974,,36.00196974,,,,,,,
CHN,2002,anthropogenic (method 3.1),,32.60867344,40.56767344,,,,,,,,41.28967344,38.95567344,,38.54467344,,,46.57867344,41.06067344,,37.06767344,,,,,,,
CHN,2003,anthropogenic (method 3.1),,32.09434709,46.39134709,,,,,,,,43.19834709,36.06934709,,44.03434709,,,51.37234709,45.85734709,,38.42834709,,,,,,,
CHN,2004,anthropogenic (method 3.1),,30.61228849,43.92628849,,,,,,,,46.35328849,35.28828849,,41.30328849,,,43.53928849,40.60828849,,36.71928849,,,,,,,
CHN,2005,anthropogenic (method 3.1),,36.05602166,49.45102166,,,,,,,,45.67502166,40.88902166,,42.43102166,,,44.82802166,41.67402166,,38.27302166,,,,,,,
CHN,2006,anthropogenic (method 3.1),,37.66976833,50.65176833,,,,,,,,46.83876833,41.68976833,,48.22776833,,,47.04276833,44.58876833,,38.24776833,,,,,,,
CHN,2007,anthropogenic (method 3.1),,43.34913627,52.73213627,,,,,,,,50.73213627,40.37413627,,48.06013627,,,47.06313627,45.59113627,,38.48313627,,,,,,,
CHN,2008,anthropogenic (method 3.1),,42.43775992,53.12475992,,,,,,,,47.48675992,44.85675992,,45.02275992,,,46.38775992,45.19275992,,37.50875992,,,,,,,
CHN,2009,anthropogenic (method 3.1),,39.33425887,55.88225887,,,,,,,,47.63425887,40.17025887,,44.55525887,,,45.02525887,43.21525887,,32.59225887,,,,,,,
CHN,2010,anthropogenic (method 3.1),60.47329041,40.72629041,56.77629041,49.86629041,44.63529041,50.47529041,59.97129041,49.48029041,60.91329041,50.36129041,51.45129041,46.89229041,63.45829041,51.16429041,52.06829041,51.20929041,47.81829041,47.29129041,43.65629041,33.36729041,,,,,,,
CHN,2011,anthropogenic (method 3.1),58.08690315,39.55990315,59.06390315,52.53190315,38.25790315,47.62590315,57.04290315,46.36990315,59.41490315,50.27690315,54.47590315,41.65590315,60.78490315,51.44390315,47.48090315,48.78190315,44.63190315,42.46590315,42.69090315,35.10090315,,,,,,,
CHN,2012,anthropogenic (method 3.1),53.5106094,39.4716094,57.3096094,53.6196094,40.3206094,50.2516094,59.4726094,49.9316094,59.6726094,53.5796094,52.7626094,41.1576094,63.2466094,58.1406094,53.7386094,53.1826094,47.7736094,45.8906094,36.9256094,41.0916094,,,,,,,
CHN,2013,anthropogenic (method 3.1),64.94038861,42.62038861,57.19038861,55.93338861,46.26438861,51.97438861,60.08738861,48.83038861,61.14638861,53.46138861,52.49638861,44.32238861,64.27938861,55.36438861,56.81738861,57.14138861,50.67738861,48.83138861,36.41438861,38.75038861,,,,,,,
CHN,2014,anthropogenic (method 3.1),65.59943922,44.71643922,58.86443922,59.83543922,48.51843922,53.37843922,60.94043922,50.49343922,60.55943922,51.68243922,49.59543922,44.76743922,65.82843922,58.92443922,53.92143922,53.28943922,50.19243922,49.56243922,39.65543922,38.05343922,,,,,,,
